id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
401413212,Furman,63,Wofford,28,William Hill (New Jersey),46.5,-17,Furman -17,,,,
401413212,Furman,63,Wofford,28,consensus,46.5,-19.5,Furman -19.5,,,,
401413223,Central Arkansas,17,Jacksonville State,40,William Hill (New Jersey),63,3.5,Jacksonville State -3.5,,,,
401413223,Central Arkansas,17,Jacksonville State,40,consensus,63,3.5,Jacksonville State -3.5,,,,
401413234,Cal Poly,49,Portland State,42,William Hill (New Jersey),64,10.5,Portland State -10.5,,,,
401413234,Cal Poly,49,Portland State,42,consensus,64,10.5,Portland State -10.5,,,,
401413243,Eastern Washington,45,Northern Colorado,21,William Hill (New Jersey),66,-10.5,Eastern Washington -10.5,,,,
401413243,Eastern Washington,45,Northern Colorado,21,consensus,66,-10.5,Eastern Washington -10.5,,,,
401424450,Rhode Island,35,Albany,21,William Hill (New Jersey),59.5,-10,Rhode Island -10,,,,
401413253,Idaho State,7,Idaho,38,William Hill (New Jersey),56,24.5,Idaho -24.5,,,,
401413339,Montana State,55,Montana,21,William Hill (New Jersey),58.5,1.5,Montana -1.5,,,,
401413339,Montana State,55,Montana,21,consensus,58.5,1.5,Montana -1.5,,,,
401415175,Northern Arizona,31,Weber State,33,William Hill (New Jersey),51,17,Weber State -17,,,,
401415185,Sacramento State,27,UC Davis,21,William Hill (New Jersey),66.5,-8,Sacramento State -8,,,,
401415185,Sacramento State,27,UC Davis,21,consensus,66.5,-8.5,Sacramento State -8.5,,,,
401415204,Columbia,45,Cornell,22,William Hill (New Jersey),44,-5,Columbia -5,,,,
401418801,Tarleton State,49,Houston Christian,7,William Hill (New Jersey),58.5,-18,Tarleton State -18,,,,
401418837,Illinois State,20,Western Illinois,13,William Hill (New Jersey),37.5,-21,Illinois State -21,,,,
401420787,Morgan State,6,Howard,35,William Hill (New Jersey),49,5,Howard -5,,,,
401420796,South Carolina State,38,Norfolk State,42,William Hill (New Jersey),50,-15.5,South Carolina State -15.5,,,,
401420820,North Dakota State,42,North Dakota,21,William Hill (New Jersey),55.5,-12.5,North Dakota State -12.5,,,,
401420827,Youngstown State,28,Southern Illinois,21,William Hill (New Jersey),55.5,3,Southern Illinois -3,,,,
401420827,Youngstown State,28,Southern Illinois,21,consensus,55.5,3,Southern Illinois -3,,,,
401420845,UT Martin,34,Eastern Illinois,31,William Hill (New Jersey),58.5,-22,UT Martin -22,,,,
401420854,Northwestern State,7,Incarnate Word,66,William Hill (New Jersey),71.5,28.5,Incarnate Word -28.5,,,,
401415662,Memphis,59,North Alabama,0,William Hill (New Jersey),67.5,-36,Memphis -36,,,,
401415662,Memphis,59,North Alabama,0,consensus,67.5,-36,Memphis -36,,,,
401421102,Morehead State,9,San Diego,14,William Hill (New Jersey),57.5,14,San Diego -14,,,,
401421102,Morehead State,9,San Diego,14,consensus,57.5,14.5,San Diego -14.5,,,,
401422927,Samford,50,Mercer,44,William Hill (New Jersey),57.5,0,Mercer -0,,,,
401422995,Lafayette,14,Lehigh,11,William Hill (New Jersey),32.5,-3,Lafayette -3,,,,
401423143,Butler,13,St. Thomas (MN),27,William Hill (New Jersey),47.5,7.5,St. Thomas (MN) -7.5,,,,
401423143,Butler,13,St. Thomas (MN),27,consensus,47.5,7.5,St. Thomas (MN) -7.5,,,,
401423424,Sacred Heart,34,Long Island University,37,William Hill (New Jersey),54,-10,Sacred Heart -10,,,,
401423447,Alabama A&M,24,Texas Southern,20,William Hill (New Jersey),54.5,2.5,Texas Southern -2.5,,,,
401423917,Princeton,19,Pennsylvania,20,Caesars Sportsbook (Colorado),42.5,-11.5,Princeton -11.5,,,,
401424393,Richmond,26,William & Mary,37,William Hill (New Jersey),53,-1.5,Richmond -1.5,,,,
401424451,Villanova,29,Delaware,26,William Hill (New Jersey),46,8,Delaware -8,,,,
401424451,Villanova,29,Delaware,26,consensus,44.5,7.5,Delaware -7.5,,,,
401424452,Towson,27,Hampton,7,William Hill (New Jersey),48,-7.5,Towson -7.5,,,,
401424453,Maine,41,New Hampshire,42,William Hill (New Jersey),51.5,5.5,New Hampshire -5.5,,,,
401424935,Alcorn State,13,Jackson State,24,William Hill (New Jersey),44,19.5,Jackson State -19.5,,,,
401424935,Alcorn State,13,Jackson State,24,consensus,44,19.5,Jackson State -19.5,,,,
401424942,Florida A&M,41,Bethune-Cookman,20,William Hill (New Jersey),57,14,Bethune-Cookman -14,,,,
401425417,Georgetown,10,Holy Cross,47,William Hill (New Jersey),62,28,Holy Cross -28,,,,
401425417,Georgetown,10,Holy Cross,47,consensus,61.5,28,Holy Cross -28,,,,
401425455,Southeast Missouri State,52,Murray State,22,William Hill (New Jersey),55.5,-27.5,Southeast Missouri State -27.5,,,,
401428221,Gardner-Webb,38,North Carolina A&T,17,William Hill (New Jersey),56.5,-10.5,Gardner-Webb -10.5,,,,
401428474,Robert Morris,6,Bryant,35,William Hill (New Jersey),52.5,18.5,Bryant -18.5,,,,
401428482,Fordham,52,Colgate,38,William Hill (New Jersey),70,-22.5,Fordham -22.5,,,,
401505430,Delaware,56,St Francis (PA),17,William Hill (New Jersey),47.5,-7,Delaware -7,,,,
401505430,Delaware,56,St Francis (PA),17,consensus,47.5,-7,Delaware -7,,,,
401505437,Richmond,41,Davidson,0,William Hill (New Jersey),56.5,-22,Richmond -22,,,,
401505437,Richmond,41,Davidson,0,consensus,56.5,-22,Richmond -22,,,,
401505435,Southeastern Louisiana,45,Idaho,42,William Hill (New Jersey),61.5,4,Idaho -4,,,,
401505435,Southeastern Louisiana,45,Idaho,42,consensus,61.5,4,Idaho -4,,,,
401505431,New Hampshire,52,Fordham,42,William Hill (New Jersey),76.5,0,Fordham -0,,,,
401505431,New Hampshire,52,Fordham,42,consensus,76.5,1,Fordham -1,,,,
401505433,Weber State,38,North Dakota,31,William Hill (New Jersey),57.5,-11,Weber State -11,,,,
401505432,Eastern Kentucky,41,Gardner-Webb,52,William Hill (New Jersey),65,-3.5,Eastern Kentucky -3.5,,,,
401505432,Eastern Kentucky,41,Gardner-Webb,52,consensus,65,-3.5,Eastern Kentucky -3.5,,,,
401505434,Montana,34,Southeast Missouri State,24,William Hill (New Jersey),56,-13,Montana -13,,,,
401505434,Montana,34,Southeast Missouri State,24,consensus,56,-13,Montana -13,,,,
401415257,Hawai'i,34,Utah State,41,Bovada,55.0,10.5,Utah State -10.5,11.5,55.5,320,-430
401415257,Hawai'i,34,Utah State,41,William Hill (New Jersey),55,10.5,Utah State -10.5,,,,
401415257,Hawai'i,34,Utah State,41,consensus,55,10.5,Utah State -10.5,,,,
401415257,Hawai'i,34,Utah State,41,teamrankings,55,10,Utah State -10,,,,
401415271,San José State,27,Hawai'i,14,Bovada,58.0,-15.5,San José State -15.5,-15.0,57.0,-585,410
401415271,San José State,27,Hawai'i,14,William Hill (New Jersey),58,-15,San José State -15,,,,
401415271,San José State,27,Hawai'i,14,consensus,58,-15,San José State -15,,,,
401415271,San José State,27,Hawai'i,14,teamrankings,58.5,-15.5,San José State -15.5,,,,
401426618,UT San Antonio,34,UTEP,31,Bovada,56.5,-16.5,UT San Antonio -16.5,-17.5,,-1100,650
401426618,UT San Antonio,34,UTEP,31,consensus,56.5,-16.5,UT San Antonio -16.5,,,,
401426618,UT San Antonio,34,UTEP,31,teamrankings,56.5,-16.5,UT San Antonio -16.5,,,,
401426618,UT San Antonio,34,UTEP,31,William Hill (New Jersey),56.5,-16.5,UT San Antonio -16.5,,,,
401506450,Buffalo,23,Akron,22,William Hill (New Jersey),54.5,-12,Buffalo -12,,,,
401506450,Buffalo,23,Akron,22,consensus,55,-12,Buffalo -12,,,,
401506450,Buffalo,23,Akron,22,teamrankings,55,-12,Buffalo -12,,,,
401506450,Buffalo,23,Akron,22,Bovada,55.0,-12.0,Buffalo -12.0,-14.5,57.5,-550,390
401506571,Incarnate Word,41,Furman,38,William Hill (New Jersey),64.5,-9.5,Incarnate Word -9.5,,,,
401506610,Holy Cross,35,New Hampshire,19,William Hill (New Jersey),55.5,-7,Holy Cross -7,,,,
401505436,Furman,31,Elon,6,William Hill (New Jersey),48,-4.5,Furman -4.5,,,,
401505436,Furman,31,Elon,6,consensus,48,-4.5,Furman -4.5,,,,
401506578,South Dakota State,42,Delaware,6,William Hill (New Jersey),47.5,-17,South Dakota State -17,,,,
401506630,William & Mary,54,Gardner-Webb,14,William Hill (New Jersey),61.5,-10,William & Mary -10,,,,
401506611,Montana State,33,Weber State,25,William Hill (New Jersey),62.5,-6.5,Montana State -6.5,,,,
401506577,Sacramento State,38,Richmond,31,William Hill (New Jersey),54,-14.5,Sacramento State -14.5,,,,
401506655,Samford,48,Southeastern Louisiana,42,William Hill (New Jersey),65.5,-7,Samford -7,,,,
401437132,Jackson State,43,Southern,24,Bovada,51.0,-20.5,Jackson State -20.5,-14.5,49.5,-900,575
401437132,Jackson State,43,Southern,24,William Hill (New Jersey),51,-20.5,Jackson State -20.5,,,,
401437132,Jackson State,43,Southern,24,consensus,51,-20.5,Jackson State -20.5,,,,
401506690,North Dakota State,49,Montana,26,William Hill (New Jersey),52,-9,North Dakota State -9,,,,
401403993,Utah,35,San Diego State,7,Bovada,48.5,-22.5,Utah -22.5,-21.0,49.5,-1800,850
401403993,Utah,35,San Diego State,7,William Hill (New Jersey),48.5,-22.5,Utah -22.5,,,,
401403993,Utah,35,San Diego State,7,consensus,48.5,-22.5,Utah -22.5,,,,
401403993,Utah,35,San Diego State,7,teamrankings,48,-21.5,Utah -21.5,,,,
401403932,Arkansas,19,Liberty,21,Bovada,61.0,-14.5,Arkansas -14.5,-14.0,64.5,-625,430
401403932,Arkansas,19,Liberty,21,William Hill (New Jersey),61.5,-14.5,Arkansas -14.5,,,,
401403932,Arkansas,19,Liberty,21,consensus,61.5,-14.5,Arkansas -14.5,,,,
401403932,Arkansas,19,Liberty,21,teamrankings,61.5,-14.5,Arkansas -14.5,,,,
401426385,Louisiana Monroe,10,Southern Mississippi,20,Bovada,50.0,3.0,Southern Mississippi -3.0,3.5,51.0,135,-160
401426385,Louisiana Monroe,10,Southern Mississippi,20,William Hill (New Jersey),50,3,Southern Mississippi -3,,,,
401426385,Louisiana Monroe,10,Southern Mississippi,20,consensus,50,3,Southern Mississippi -3,,,,
401426385,Louisiana Monroe,10,Southern Mississippi,20,teamrankings,49.5,3,Southern Mississippi -3,,,,
401426386,Texas State,13,Louisiana,41,Bovada,44.0,5.0,Louisiana -5.0,,44.5,175,-210
401426386,Texas State,13,Louisiana,41,William Hill (New Jersey),44,5,Louisiana -5,,,,
401426386,Texas State,13,Louisiana,41,consensus,44,5,Louisiana -5,,,,
401426386,Texas State,13,Louisiana,41,teamrankings,44,5,Louisiana -5,,,,
401507650,North Dakota State,,Samford,,Bovada,62.5,-17.5,North Dakota State -17.5,-17.0,62.5,,
401507652,Sacramento State,,Incarnate Word,,Bovada,,-7.0,Sacramento State -7.0,-7.0,,,
401507651,South Dakota State,,Holy Cross,,Bovada,54.0,-18.0,South Dakota State -18.0,-17.5,54.0,-900,575
401437030,TCU,28,Kansas State,31,Bovada,61.0,1.0,Kansas State -1.0,-1.5,60.5,-130,110
401437030,TCU,28,Kansas State,31,William Hill (New Jersey),60.5,1,Kansas State -1,,,,
401437030,TCU,28,Kansas State,31,consensus,60.5,1,Kansas State -1,,,,
401437030,TCU,28,Kansas State,31,teamrankings,60.5,-1,TCU -1,,,,
401507670,Montana State,,William & Mary,,Bovada,,-8.5,Montana State -8.5,-8.0,,,
401405074,Purdue,56,Indiana State,0,William Hill (New Jersey),54,-37,Purdue -37,,,,
401405074,Purdue,56,Indiana State,0,consensus,54,-37,Purdue -37,,,,
401405081,Rutgers,66,Wagner,7,Caesars Sportsbook (Colorado),55.5,-48.5,Rutgers -48.5,,,,
401405081,Rutgers,66,Wagner,7,consensus,55.5,-48.5,Rutgers -48.5,,,,
401426546,Florida Atlantic,42,Southeastern Louisiana,9,William Hill (New Jersey),63.5,-12,Florida Atlantic -12,,,,
401426546,Florida Atlantic,42,Southeastern Louisiana,9,consensus,63.5,-11,Florida Atlantic -11,,,,
401403871,Florida,16,Kentucky,26,Bovada,53.0,-6.0,Florida -6.0,-4.5,51.5,-220,180
401403871,Florida,16,Kentucky,26,William Hill (New Jersey),52.5,-6,Florida -6,,,,
401403871,Florida,16,Kentucky,26,consensus,52.5,-6,Florida -6,,,,
401403871,Florida,16,Kentucky,26,teamrankings,53,-6,Florida -6,,,,
401404148,Connecticut,14,Syracuse,48,Bovada,49.5,23.5,Syracuse -23.5,19.5,53.5,950,-2000
401404148,Connecticut,14,Syracuse,48,William Hill (New Jersey),49.5,24,Syracuse -24,,,,
401404148,Connecticut,14,Syracuse,48,consensus,49.5,23.5,Syracuse -23.5,,,,
401404148,Connecticut,14,Syracuse,48,teamrankings,49.5,23.5,Syracuse -23.5,,,,
401411104,Georgia Tech,35,Western Carolina,17,William Hill (New Jersey),66,-24,Georgia Tech -24,,,,
401411104,Georgia Tech,35,Western Carolina,17,consensus,65.5,-24.5,Georgia Tech -24.5,,,,
401414779,Toledo,55,UMass,10,Bovada,49.0,-28.5,Toledo -28.5,-30.5,53.5,,
401414779,Toledo,55,UMass,10,William Hill (New Jersey),48.5,-28,Toledo -28,,,,
401414779,Toledo,55,UMass,10,consensus,49.5,-28,Toledo -28,,,,
401414779,Toledo,55,UMass,10,teamrankings,49,-28,Toledo -28,,,,
401415215,Utah State,7,Weber State,35,William Hill (New Jersey),59,-6.5,Utah State -6.5,,,,
401415215,Utah State,7,Weber State,35,consensus,59.5,-6.5,Utah State -6.5,,,,
401415616,SMU,45,Lamar,16,William Hill (New Jersey),65.5,-48.5,SMU -48.5,,,,
401415616,SMU,45,Lamar,16,consensus,66,-48.5,SMU -48.5,,,,
401415618,South Florida,42,Howard,20,William Hill (New Jersey),61.5,-40.5,South Florida -40.5,,,,
401415618,South Florida,42,Howard,20,consensus,61.5,-39.5,South Florida -39.5,,,,
401426544,Texas State,41,Florida International,12,Bovada,62.0,-14.0,Texas State -14.0,-10.0,55.0,-575,400
401426544,Texas State,41,Florida International,12,William Hill (New Jersey),62.5,-13.5,Texas State -13.5,,,,
401426544,Texas State,41,Florida International,12,consensus,62.5,-13.5,Texas State -13.5,,,,
401426544,Texas State,41,Florida International,12,teamrankings,62.5,-13.5,Texas State -13.5,,,,
401403870,Auburn,24,San José State,16,Bovada,48.5,-24.0,Auburn -24.0,-23.0,51.5,-2800,1100
401403870,Auburn,24,San José State,16,William Hill (New Jersey),48.5,-24,Auburn -24,,,,
401403870,Auburn,24,San José State,16,consensus,48.5,-24,Auburn -24,,,,
401403870,Auburn,24,San José State,16,teamrankings,48.5,-24,Auburn -24,,,,
401403873,LSU,65,Southern,17,William Hill (New Jersey),57,-44.5,LSU -44.5,,,,
401403873,LSU,65,Southern,17,consensus,58,-44.5,LSU -44.5,,,,
401403980,Stanford,28,USC,41,Bovada,67.0,9.5,USC -9.5,10.0,65.0,255,-310
401403980,Stanford,28,USC,41,William Hill (New Jersey),66.5,9.5,USC -9.5,,,,
401403980,Stanford,28,USC,41,consensus,66.5,9.5,USC -9.5,,,,
401403980,Stanford,28,USC,41,teamrankings,66.5,9.5,USC -9.5,,,,
401405072,Nebraska,42,Georgia Southern,45,Bovada,64.0,-23.5,Nebraska -23.5,-21.5,59.5,-2800,1100
401405072,Nebraska,42,Georgia Southern,45,William Hill (New Jersey),64,-23.5,Nebraska -23.5,,,,
401405072,Nebraska,42,Georgia Southern,45,consensus,64,-23.5,Nebraska -23.5,,,,
401405072,Nebraska,42,Georgia Southern,45,teamrankings,64,-23.5,Nebraska -23.5,,,,
401404067,TCU,59,Tarleton State,17,William Hill (New Jersey),66.5,-40,TCU -40,,,,
401404067,TCU,59,Tarleton State,17,consensus,66.5,-40,TCU -40,,,,
401411109,Louisville,31,Florida State,35,Bovada,57.0,3.0,Florida State -3.0,1.5,54.5,130,-150
401411109,Louisville,31,Florida State,35,William Hill (New Jersey),57,2.5,Florida State -2.5,,,,
401411109,Louisville,31,Florida State,35,consensus,57,2.5,Florida State -2.5,,,,
401411109,Louisville,31,Florida State,35,teamrankings,57,2.5,Florida State -2.5,,,,
401405084,Syracuse,32,Purdue,29,Bovada,60.0,-1.5,Syracuse -1.5,1.0,59.0,-120,105
401405084,Syracuse,32,Purdue,29,William Hill (New Jersey),59.5,-1.5,Syracuse -1.5,,,,
401405084,Syracuse,32,Purdue,29,consensus,59.5,-1.5,Syracuse -1.5,,,,
401405084,Syracuse,32,Purdue,29,teamrankings,59.5,-1.5,Syracuse -1.5,,,,
401404074,Kansas State,10,Tulane,17,Bovada,49.0,-13.5,Kansas State -13.5,-16.5,49.0,-625,430
401404074,Kansas State,10,Tulane,17,William Hill (New Jersey),49,-13.5,Kansas State -13.5,,,,
401404074,Kansas State,10,Tulane,17,consensus,49.5,-14,Kansas State -14,,,,
401404074,Kansas State,10,Tulane,17,teamrankings,49,-13.5,Kansas State -13.5,,,,
401426560,UAB,35,Georgia Southern,21,Bovada,59.5,-11.5,UAB -11.5,-12.0,56.0,-440,330
401426560,UAB,35,Georgia Southern,21,William Hill (New Jersey),59,-11.5,UAB -11.5,,,,
401426560,UAB,35,Georgia Southern,21,consensus,59,-11.5,UAB -11.5,,,,
401426560,UAB,35,Georgia Southern,21,teamrankings,59,-11.5,UAB -11.5,,,,
401404068,Houston,30,Kansas,48,Bovada,58.5,-8.5,Houston -8.5,-10.5,62.0,-310,255
401404068,Houston,30,Kansas,48,William Hill (New Jersey),58,-8.5,Houston -8.5,,,,
401404068,Houston,30,Kansas,48,consensus,58,-8.5,Houston -8.5,,,,
401404068,Houston,30,Kansas,48,teamrankings,58,-8.5,Houston -8.5,,,,
401404159,Wake Forest,37,Liberty,36,Bovada,65.0,-18.0,Wake Forest -18.0,-17.0,62.5,-750,500
401404159,Wake Forest,37,Liberty,36,William Hill (New Jersey),64,-17.5,Wake Forest -17.5,,,,
401404159,Wake Forest,37,Liberty,36,consensus,63.5,-17.5,Wake Forest -17.5,,,,
401404159,Wake Forest,37,Liberty,36,teamrankings,64,-17.5,Wake Forest -17.5,,,,
401403881,Arkansas,38,Missouri State,27,William Hill (New Jersey),59.5,-26,Arkansas -26,,,,
401403881,Arkansas,38,Missouri State,27,consensus,60,-26,Arkansas -26,,,,
401404075,Oklahoma State,63,Arkansas-Pine Bluff,7,William Hill (New Jersey),64.5,-54.5,Oklahoma State -54.5,,,,
401404075,Oklahoma State,63,Arkansas-Pine Bluff,7,consensus,64.5,-54.5,Oklahoma State -54.5,,,,
401426557,Middle Tennessee,49,Tennessee State,6,William Hill (New Jersey),52,-19.5,Middle Tennessee -19.5,,,,
401426557,Middle Tennessee,49,Tennessee State,6,consensus,52.5,-19.5,Middle Tennessee -19.5,,,,
401405082,Iowa,27,Nevada,0,Bovada,39.5,-23.5,Iowa -23.5,-21.5,40.5,-3500,1125
401405082,Iowa,27,Nevada,0,William Hill (New Jersey),39.5,-24,Iowa -24,,,,
401405082,Iowa,27,Nevada,0,consensus,39.5,-24,Iowa -24,,,,
401405082,Iowa,27,Nevada,0,teamrankings,39,-24,Iowa -24,,,,
401426555,Florida Atlantic,14,UCF,40,Bovada,61.5,7.5,UCF -7.5,9.5,58.5,240,-290
401426555,Florida Atlantic,14,UCF,40,William Hill (New Jersey),61.5,7.5,UCF -7.5,,,,
401426555,Florida Atlantic,14,UCF,40,consensus,61.5,7.5,UCF -7.5,,,,
401426555,Florida Atlantic,14,UCF,40,teamrankings,61.5,7.5,UCF -7.5,,,,
401426559,Rice,33,Louisiana,21,Bovada,52.0,11.5,Louisiana -11.5,11.5,53.0,315,-420
401426559,Rice,33,Louisiana,21,William Hill (New Jersey),52,12,Louisiana -12,,,,
401426559,Rice,33,Louisiana,21,consensus,52,11.5,Louisiana -11.5,,,,
401426559,Rice,33,Louisiana,21,teamrankings,52,11.5,Louisiana -11.5,,,,
401403990,Oregon State,68,Montana State,28,William Hill (New Jersey),56.5,-17.5,Oregon State -17.5,,,,
401403990,Oregon State,68,Montana State,28,consensus,56.5,-16.5,Oregon State -16.5,,,,
401426556,Clemson,48,Louisiana Tech,20,Bovada,54.0,-33.5,Clemson -33.5,-32.0,54.5,,
401426556,Clemson,48,Louisiana Tech,20,William Hill (New Jersey),53.5,-33.5,Clemson -33.5,,,,
401426556,Clemson,48,Louisiana Tech,20,consensus,53.5,-33.5,Clemson -33.5,,,,
401426556,Clemson,48,Louisiana Tech,20,teamrankings,53.5,-33.5,Clemson -33.5,,,,
401426562,Texas,41,UT San Antonio,20,Bovada,57.0,-13.0,Texas -13.0,-13.5,59.0,-500,360
401426562,Texas,41,UT San Antonio,20,William Hill (New Jersey),57,-13.5,Texas -13.5,,,,
401426562,Texas,41,UT San Antonio,20,consensus,57,-13,Texas -13,,,,
401426562,Texas,41,UT San Antonio,20,teamrankings,57.5,-13,Texas -13,,,,
401403992,USC,45,Fresno State,17,Bovada,71.5,-12.0,USC -12.0,-13.0,71.0,-450,335
401403992,USC,45,Fresno State,17,William Hill (New Jersey),71.5,-12,USC -12,,,,
401403992,USC,45,Fresno State,17,consensus,71.5,-11.5,USC -11.5,,,,
401403992,USC,45,Fresno State,17,teamrankings,71,-11,USC -11,,,,
401403985,Arizona,31,North Dakota State,28,William Hill (New Jersey),49,3,North Dakota State -3,,,,
401403985,Arizona,31,North Dakota State,28,consensus,49,3,North Dakota State -3,,,,
401403986,Arizona State,21,Eastern Michigan,30,Bovada,56.5,-20.5,Arizona State -20.5,-19.5,57.5,-1300,725
401403986,Arizona State,21,Eastern Michigan,30,William Hill (New Jersey),56,-20.5,Arizona State -20.5,,,,
401403986,Arizona State,21,Eastern Michigan,30,consensus,56.5,-20.5,Arizona State -20.5,,,,
401403986,Arizona State,21,Eastern Michigan,30,teamrankings,56.5,-20.5,Arizona State -20.5,,,,
401411116,Virginia Tech,10,West Virginia,33,Bovada,50.0,2.5,West Virginia -2.5,3.0,53.0,125,-145
401411116,Virginia Tech,10,West Virginia,33,William Hill (New Jersey),50,2,West Virginia -2,,,,
401411116,Virginia Tech,10,West Virginia,33,consensus,49.5,2,West Virginia -2,,,,
401411116,Virginia Tech,10,West Virginia,33,teamrankings,49.5,2,West Virginia -2,,,,
401426334,Georgia State,24,Coastal Carolina,41,Bovada,63.5,2.5,Coastal Carolina -2.5,1.5,64.0,110,-130
401426334,Georgia State,24,Coastal Carolina,41,William Hill (New Jersey),63.5,2.5,Coastal Carolina -2.5,,,,
401426334,Georgia State,24,Coastal Carolina,41,consensus,63.5,2.5,Coastal Carolina -2.5,,,,
401426334,Georgia State,24,Coastal Carolina,41,teamrankings,63.5,2.5,Coastal Carolina -2.5,,,,
401411117,Syracuse,22,Virginia,20,Bovada,54.0,-10.0,Syracuse -10.0,-9.5,53.5,-400,300
401411117,Syracuse,22,Virginia,20,William Hill (New Jersey),54,-9.5,Syracuse -9.5,,,,
401411117,Syracuse,22,Virginia,20,consensus,53.5,-9.5,Syracuse -9.5,,,,
401411117,Syracuse,22,Virginia,20,teamrankings,53.5,-9.5,Syracuse -9.5,,,,
401403895,Georgia,39,Kent State,22,Bovada,61.0,-46.0,Georgia -46.0,-42.0,60.0,,
401403895,Georgia,39,Kent State,22,William Hill (New Jersey),61.5,-45,Georgia -45,,,,
401403895,Georgia,39,Kent State,22,consensus,61.5,-45,Georgia -45,,,,
401403895,Georgia,39,Kent State,22,teamrankings,61.5,-45,Georgia -45,,,,
401404079,Kansas,35,Duke,27,William Hill (New Jersey),65.5,-7,Kansas -7,,,,
401404079,Kansas,35,Duke,27,consensus,65.5,-7,Kansas -7,,,,
401404079,Kansas,35,Duke,27,teamrankings,65.5,-7,Kansas -7,,,,
401404079,Kansas,35,Duke,27,Bovada,66.0,-7.5,Kansas -7.5,-9.0,64.0,-330,265
401404080,Iowa State,24,Baylor,31,Bovada,45.0,-2.5,Iowa State -2.5,-1.0,44.5,-140,120
401404080,Iowa State,24,Baylor,31,William Hill (New Jersey),45,-2.5,Iowa State -2.5,,,,
401404080,Iowa State,24,Baylor,31,consensus,45,-2.5,Iowa State -2.5,,,,
401404080,Iowa State,24,Baylor,31,teamrankings,45,-2.5,Iowa State -2.5,,,,
401405098,Penn State,33,Central Michigan,14,Bovada,61.5,-28.0,Penn State -28.0,-26.0,61.0,-5000,1300
401405098,Penn State,33,Central Michigan,14,William Hill (New Jersey),61.5,-28,Penn State -28,,,,
401405098,Penn State,33,Central Michigan,14,consensus,61.5,-28,Penn State -28,,,,
401405098,Penn State,33,Central Michigan,14,teamrankings,61.5,-28,Penn State -28,,,,
401411119,Louisville,41,South Florida,3,Bovada,63.0,-15.5,Louisville -15.5,-13.0,64.0,-550,390
401411119,Louisville,41,South Florida,3,William Hill (New Jersey),63.5,-15.5,Louisville -15.5,,,,
401411119,Louisville,41,South Florida,3,consensus,63.5,-15.5,Louisville -15.5,,,,
401411119,Louisville,41,South Florida,3,teamrankings,63.5,-15.5,Louisville -15.5,,,,
401414781,Temple,28,UMass,0,Bovada,44.0,-10.5,Temple -10.5,-9.5,44.5,-370,285
401414781,Temple,28,UMass,0,William Hill (New Jersey),44,-10,Temple -10,,,,
401414781,Temple,28,UMass,0,consensus,44,-10,Temple -10,,,,
401414781,Temple,28,UMass,0,teamrankings,44,-10,Temple -10,,,,
401404126,North Carolina,32,Notre Dame,45,Bovada,55.5,-3.0,North Carolina -3.0,1.0,59.5,-130,110
401404126,North Carolina,32,Notre Dame,45,William Hill (New Jersey),56,-2.5,North Carolina -2.5,,,,
401404126,North Carolina,32,Notre Dame,45,consensus,55.5,-2.5,North Carolina -2.5,,,,
401404126,North Carolina,32,Notre Dame,45,teamrankings,55,-2.5,North Carolina -2.5,,,,
401405092,Michigan State,7,Minnesota,34,Bovada,50.0,3.0,Minnesota -3.0,-2.0,51.0,,-120
401405092,Michigan State,7,Minnesota,34,William Hill (New Jersey),50,3,Minnesota -3,,,,
401405092,Michigan State,7,Minnesota,34,consensus,50,3,Minnesota -3,,,,
401405092,Michigan State,7,Minnesota,34,teamrankings,50,3,Minnesota -3,,,,
401405096,Cincinnati,45,Indiana,24,Bovada,57.0,-16.5,Cincinnati -16.5,-14.0,54.5,-800,525
401405096,Cincinnati,45,Indiana,24,William Hill (New Jersey),58,-16.5,Cincinnati -16.5,,,,
401405096,Cincinnati,45,Indiana,24,consensus,57,-16.5,Cincinnati -16.5,,,,
401405096,Cincinnati,45,Indiana,24,teamrankings,57,-16.5,Cincinnati -16.5,,,,
401415037,Appalachian State,28,James Madison,32,Bovada,57.0,-6.0,Appalachian State -6.0,-9.0,56.5,-285,235
401415037,Appalachian State,28,James Madison,32,William Hill (New Jersey),57,-6.5,Appalachian State -6.5,,,,
401415037,Appalachian State,28,James Madison,32,consensus,56.5,-6.5,Appalachian State -6.5,,,,
401415037,Appalachian State,28,James Madison,32,teamrankings,57,-6,Appalachian State -6,,,,
401426568,Miami,31,Middle Tennessee,45,Bovada,53.5,-25.5,Miami -25.5,-26.0,53.5,-5000,1300
401426568,Miami,31,Middle Tennessee,45,William Hill (New Jersey),53.5,-25.5,Miami -25.5,,,,
401426568,Miami,31,Middle Tennessee,45,consensus,53.5,-25.5,Miami -25.5,,,,
401426568,Miami,31,Middle Tennessee,45,teamrankings,53.5,-25.5,Miami -25.5,,,,
401426572,UT San Antonio,52,Texas Southern,24,William Hill (New Jersey),65,-42,UT San Antonio -42,,,,
401426572,UT San Antonio,52,Texas Southern,24,consensus,65.5,-42,UT San Antonio -42,,,,
401411122,UCF,27,Georgia Tech,10,Bovada,56.5,-21.5,UCF -21.5,-18.0,57.5,-1200,700
401411122,UCF,27,Georgia Tech,10,William Hill (New Jersey),56.5,-21,UCF -21,,,,
